,lemma_review,nltk_sentiment,sentiment
438,"['want', 'say', 'big', 'thank', 'kahina', 'ladjouze', 'frustratingly', 'missing', 'flight', 'due', 'm25', 'road', 'closure', 'helped', 'secure', 'book', 'next', 'day', 'flight', 'without', 'additional', 'charge', 'really', 'grateful']",1,Positive
439,"['sixteen', 'month', 'grounded', 'covid', 'felt', 'almost', 'surreal', 'back', 't5', 'heading', 'u', 'essential', 'summer', 'sun', 'greece', 't5', 'blissfully', 'quiet', 'queue', 'check', 'security', 'even', 'gallery', 'south', 'lounge', 'le', 'frenetic', 'usual', 'despite', 'family', 'kid', 'similarly', 'desperate', 'escape', 'boris', 'johnson', 'bully', 'boy', 'attitude', 'ordering', 'food', 'beverage', 'one', 'table', 'seems', 'something', 'worth', 'continuing', 'avoiding', 'wastage', 'endlessly', 'replenished', 'buffet', 'flight', 'quiet', '30', 'pax', 'board', '9', 'club', 'europe', 'boarding', 'row', 'also', 'seemed', 'welcome', 'improvement', 'previous', 'group', 'service', 'flight', 'good', 'food', 'usual', 'co', 'quality', 'landing', 'ahead', 'schedule', 'passport', 'control', 'minute', 'quick', 'check', 'vaccination', 'certificate', 'passenger', 'locator', 'form', 'overall', 'thoroughly', 'reassuring', 'coming', 'covid', 'experience']",1,Positive
440,"['ba', 'cancelled', 'flight', 'dec', '2020', 'refund', 'promised', 'voucher', 'form', 'call', 'center', '6', 'month', 'line', '13', 'call', '40', 'min', 'waiting', 'time', '16', 'email', 'reminder', 'conclusion', 'going', 'circle', 'avoid', 'issuing', 'voucher', 'head', 'call', 'center', 'keeping', 'empty', 'promise']",0,Negative
441,"['fantastic', 'flight', 'heathrow', 'crew', 'best', 'keep', 'everyone', 'happy', 'challenging', 'time', 'nice', 'see', 'introduced', 'free', 'snack', 'water', 'start']",1,Positive
442,"['boarding', 'disembarking', 'greatly', 'organised', 'passenger', 'boarded', 'gate', 'seperate', 'row', 'backside', 'front', 'business', 'minimizing', 'possiblity', 'jamming', 'disembarking', 'passenger', 'asked', 'remain', 'seated', 'row', 'per', 'row', 'called', 'crew', 'member', 'supporting', 'process', 'could', 'improved', 'distribute', 'hand', 'sanitizer', 'boarding', 'snack', 'distributed', 'row', '8', 'business', 'overlooked', 'reason', 'seat', 'neighbour', 'highlighted', 'get', 'food', 'staff', 'surprised', 'fixed', 'first', 'flight', 'since', 'one', 'year', 'appreciated', 'covid', 'measure', 'taken', 'ba', 'still', 'left', 'strange', 'experience']",1,Positive
443,"['best', 'experience', 'ba', 'thus', 'far', 'couple', 'disappointment', 'happy', 'fast', 'baggage', 'check', 'bus', 'gate', 'favourite', 'thing', 'blemish', 'airline', 'covid', 'protocol', 'robust', 'particularly', 'attendant', 'need', 'armed', 'sanitizer', 'cabin', 'entrance', 'big', 'mix', 'find', 'inexcusable', 'another', 'passenger', 'allocated', 'seat', 'plane', 'causing', 'anxious', 'moment', 'friendly', 'attendant', 'get', 'another', 'seat', 'expect', 'level', 'bottle', 'water', 'offered', 'every', 'passenger', 'welcome', 'plane', 'arrived', '10', 'minute', 'late']",1,Positive
444,"['ok', 'flight', 'apart', 'cancelled', 'majority', 'outbound', 'crammed', 'everybody', 'one', 'flight', 'return', 'cancelled', '3', 'time', 'opted', 'voucher', 'could', 'rebook', 'new', 'route', 'informed', 'requesting', 'voucher', 'would', 'need', 'call', 'rebook', 'different', 'country', 'phone', 'tariff', 'extortion', 'flight', 'cancelled', '3', 'time', 'offered', 'option', 'rebook', 'new', 'flight', 'online', 'inconvenienced', 'every', 'step', 'way']",-1,Negative
445,"['absolutely', 'appalling', 'experience', 'british', 'airway', 'unfortunately', 'lowered', 'standard', 'dismay', 'recently', 'much', 'better', 'flying', 'experience', 'budget', 'airline', 'rather', 'ba', 'customer', 'service', 'representative', 'completely', 'clueless', 'unprofessional', 'bothered', 'recently', 'flight', 'cancelled', '3', 'occasion', 'staff', 'interested', 'helping', 'return', 'home']",-1,Negative
446,"['booked', 'mentioned', 'flight', 'travel', 'restriction', 'changed', 'week', 'travel', 'date', 'airline', 'notify', 'learned', 'could', 'fly', 'airline', 'airport', 'went', 'check', 'single', 'ticket', 'company', 'said', 'realise', 'flying', 'canada', 'india', 'via', 'london', 'restriction', 'allow', 'via', 'flight', 'ok', 'direct', 'one', 'booked', 'single', 'ticket', 'canada', 'india', 'come', 'realise', 'fly', 'refund', 'gave', 'credit', 'travel', 'anytime', 'next', 'two', 'year', 'travel', 'plan', 'next', 'two', 'year', 'mean', 'money', 'gone', 'talking', 'representative', 'ridiculously', 'put', 'everything', 'website', 'agent', 'onetravel', 'worst', 'experience', 'ever', 'airline', 'frequent', 'flyer', 'trying', 'ba', 'first', 'time', 'guess', 'never', 'going', 'fly', 'return', 'journey', 'flight', 'gave', 'full', 'refund', 'new', 'travel', 'restriction', 'allow', 'take', 'poor', 'show', 'ba']",-1,Negative
447,"['return', 'flight', 'antigua', 'london', 'cancelled', '2', 'time', 'call', 'ba', 'several', 'time', 'computer', 'system', 'work', 'issue', 'new', 'ticket', 'result', 'pay', 'airport', 'price', 'baggage', 'pay', 'online', 'without', 'ticket', 'promised', 'give', 'compensation', 'hotel', 'stay', 'food', 'travel', 'complete', 'online', 'form', 'done', 'asked', 'submit', 'expense', 'link', 'provided', 'lost', 'baggage', 'expense', 'claimed', 'replied', 'link', 'wrong', 'asked', 'correct', 'link', 'replied', 'compensate', 'anything']",-1,Negative
448,"['4', 'cancellation', '1', 'month', 'applying', 'voucher', 'find', 'work', 'new', 'cancellation', 'terrible', 'stammer', 'recommend', 'anyone', 'covid', 'restriction']",-1,Negative
449,"['travelled', 'india', 'eye', 'surgery', 'flight', 'back', 'london', 'heathrow', 'assisted', 'member', 'cabin', 'crew', 'madeline', 'thomas', 'amazing', 'person', 'made', 'sure', 'feeling', 'okay', 'come', 'back', 'surgery', 'traveling', 'nurse', 'took', 'care', 'need', 'like', 'mom', 'also', 'made', 'sure', 'eaten', 'food', 'stood', 'next', 'feeling', 'awful', 'lot', 'pain']",1,Positive
450,"['travelling', 'back', 'mexico', 'city', 'business', 'trip', 'fully', 'aware', 'covid', 'safety', 'restriction', 'moment', 'staff', 'admirable', 'job', 'nevertheless', 'lot', 'say', 'state', 'ba', 'first', 'moment', 'firstly', 'lounge', 'mexico', 'city', 'terminal', '2', 'paid', 'lounge', 'check', 'staff', 'help', 'detail', 'mexico', 'city', 'terminal', '1', 'functional', 'lounge', 'aeromexico', 'working', 'good', 'enough', 'expensive', 'ticket', 'finally', 'got', 'board', 'staff', 'incredible', 'throughout', 'super', 'apologetic', 'come', 'food', 'literally', 'inedible', 'first', 'staff', 'offered', 'commented', 'much', 'every', 'time', '11', 'hour', 'trip', 'first', 'option', 'really', 'chocolate', 'crisp', 'first', 'suite', 'flight', 'visible', 'sign', 'wear', 'tear', 'need', 'attention', 'seat', 'would', 'easily', 'convert', 'bed', 'scuff', 'mark', 'around', 'generally', 'looked', 'bit', 'shabby', 'expect', 'premium', 'product', 'left', 'watch', 'flight', 'error', 'contacted', 'ba', 'immediately', 'despite', 'assurance', 'comprehensive', 'cleaning', 'process', 'covid', 'watch', 'never', 'found', 'ba', 'outsourced', 'lost', 'found', 'service', 'separate', 'company', 'process', 'completely', 'washed', 'hand', 'helping', 'customer', 'given', 'told', 'specifically', 'left', 'watch', 'assume', 'one', 'cleaning', 'staff', 'decided', 'keep', 'pay', 'premium', 'flight', 'additional', 'service', 'ba', 'offering', 'moment', 'essential', 'fly', 'really', 'bother', 'first', 'unless', 'go', 'another', 'airline', 'company', 'care']",1,Positive
451,"['charge', '700', 'fee', 'make', 'amendment', 'booked', 'holiday', 'well', 'advance', 'absolutely', 'disgraceful', 'site', 'say', '30', 'fee', 'amendment', 'ring', 'say', 'ticked', 'term', 'condition', 'box', 'refer', 'page', '27', 'term', 'condition', 'use', 'charge', 'extortionate', 'amount', 'received', 'nothing', 'bad', 'attitude', 'rudeness', 'representative']",1,Positive
452,"['good', 'service', 'whole', 'way', 'nothing', 'exceptional', 'short', 'flight', 'plane', 'clean', 'refreshment', 'provided', 'issue', 'flight', 'packed', 'understandable', 'chirstmas', 'surely', 'wise', 'stranger', 'sitting', 'close', 'pandemic', 'even', 'mask', 'return', 'flight', 'cancelled', 'easy', 'transfer', 'new', 'flight', 'issue', 'either', 'hoping', 'little', 'personal', 'space', 'next', 'time', 'also', 'wi', 'fi', 'work', 'also', 'liked', 'system', 'boarding', 'disembarking', 'avoid', 'everyone', 'rushing', 'time', 'brought', 'pandemic', 'sure', 'hope', 'something', 'continue', 'future', 'made', 'experience', 'much', 'pleasant', 'value', 'money', 'marked', 'christmas', 'flight', 'expensive', 'expected', 'though', 'know']",1,Positive
453,"['entered', 'plane', 'bunch', 'white', 'flower', 'flight', 'attendant', 'joked', 'felt', 'obliged', 'bring', 'flower', 'realized', 'going', 'mother', 'funeral', 'flower', 'apologetic', 'idea', 'bringing', 'flower', 'crew', 'nice', 'flight']",1,Positive
454,"['supposed', 'fly', 'aeroflot', '23rd', 'december', 'moscow', 'russia', 'closed', 'border', 'like', 'majority', 'country', 'flight', 'canceled', 'get', 'home', 'also', 'tried', 'fly', 'antalya', 'situation', 'occurred', 'third', 'try', 'came', 'heathrow', 'tried', 'fly', 'away', 'cairo', 'declined', 'another', 'company', 'went', 'british', 'airway', 'starting', 'testing', 'egypt', 'requires', 'test', 'stressful', 'whole', 'situation', 'employee', 'outstanding', 'sure', 'connected', 'ba', 'still', 'want', 'mention', 'crew', 'helpful', 'extremely', 'understanding', 'professional', 'urgent', 'help', 'great', 'help', 'gracious', 'want', 'separately', 'point', 'one', 'employee', 'shanell', 'mistaken', 'work', 'collision', 'testing', 'center', 'heathrow', 'terminal', '5', 'savior', 'importantly', 'human', 'rare', 'nowadays', 'carrying', 'went', 'ba', 'check', 'unfortunately', 'result', 'go', 'yet', 'however', 'another', 'outstanding', 'employee', 'provided', 'great', 'help', 'called', 'colleague', 'arranged', 'booking', 'frozen', 'result', 'arrive', 'come', '3', 'time', 'additional', 'question', 'every', 'time', 'patient', 'professional', 'happy', 'help', 'got', 'result', 'came', 'back', 'heathrow', '24th', 'unfortunately', 'flight', 'cairo', 'situation', 'became', 'even', 'complicated', 'spare', 'detail', 'however', 'brilliant', 'employee', 'ba', 'offered', 'personal', 'assistance', 'showed', 'sympathy', 'humanity', 'towards', 'nicest', 'lady', 'ever', 'met', 'unfortunately', 'catch', 'name', 'aware', 'first', 'day', 'ba', 'egyptian', 'followed', 'throughout', 'struggle', 'offered', 'emotional', 'professional', 'support', 'tried', 'find', 'possible', 'way', 'get', 'back', 'home', 'actually', 'open', 'kind', 'help', 'enormously', 'helpful', 'thank', 'enough', 'also', 'asked', 'colleague', 'help', 'kindly', 'lastly', 'nice', 'lady', 'shame', 'know', 'name', 'also', 'shared', 'struggle', 'colleague', 'mani', 'came', 'substitute', 'position', 'friendly', 'attentive', 'well', 'talked', 'process', 'offered', 'different', 'way', 'stay', 'airport', 'gave', 'phone', 'call', 'offered', 'drop', 'hotel', 'whatsoever', 'conclude', 'merely', 'want', 'thank', 'individual', 'one', 'time', 'great', 'help', 'physical', 'mental', 'aspect', 'honestly', 'know', 'would', 'met', 'know', 'lucky', 'meet', 'people', 'ba', 'employee', 'morality', 'want', 'thank', 'ba', 'hiring', 'providing', 'job', 'great', 'human', 'being', 'well', 'upholding', 'standard', 'airline', 'people', 'help', 'provided', 'might', 'seem', 'like', 'normal', 'thing', 'however', 'pleasant', 'much', 'needed', 'surprise', 'one']",1,Positive
455,"['dubai', 'london', '5th', 'december', 'flight', 'ok', 'seat', 'comfortable', 'enough', 'crew', 'reasonably', 'friendly', 'food', 'gross', 'flight', 'almost', 'full', 'little', 'social', 'distancing', 'plenty', 'mixed', 'group', 'sat', 'next', 'lot', 'passenger', 'mask', 'nose', 'coming', 'back', 'heathrow', 'many', 'seemed', 'nose', 'announcement', 'made', 'beginning', 'mask', 'crew', 'challenged', 'couple', 'people', 'beginning', 'flight', 'nose', 'seemed', 'give', 'end', 'leaving', 'plane', 'good', 'number', 'already', 'taken', 'yet', 'nothing', 'way', 'back', 'single', 'maskless', 'incorrectly', 'worn', 'mask', 'challenged', 'guy', 'opposite', 'mask', 'nose', 'whole', 'flight', 'conversation', 'several', 'attendant', 'neither', 'said', 'anything', 'like', 'crew', 'busy', 'either', '2', 'service', 'whole', 'flight', 'rest', 'time', 'see', 'course', 'flying', 'time', 'risk', 'risk', 'reduced', 'passenger', 'wearing', 'mask', 'enforced', 'airline']",1,Positive
456,"['first', 'flight', 'since', 'january', 'three', 'cancellation', 'ba', 'handled', 'superbly', 'flight', 'went', 'ahead', 'check', 'lhr', 'fine', 'fast', 'track', 'se', 'unity', 't5', 'gallery', 'south', 'lounge', 'open', 'app', 'system', 'seemed', 'work', 'well', 'breakfast', 'arrived', 'quickly', 'followed', 'shower', 'open', 'limited', 'hour', 'flight', 'time', 'well', 'presented', 'a321', 'staff', 'worked', 'hard', 'nice', 'drink', 'run', 'packed', 'lunch', 'dissimilar', 'old', 'short', 'haul', 'economy', 'product', 'fine', 'time', 'landed', 'time', 'priority', 'baggage', 'cane', 'late', 'overall', 'happy', 'product', 'would', 'use']",1,Positive
457,"['direct', 'flight', 'london', 'lahore', 'travelling', 'nightmare', 'milk', 'son', 'bottle', 'even', 'give', 'warm', 'water', 'formula', 'milk', 'kid', 'meal', 'snack', 'meal', 'portion', 'size', 'tiny', '1', '4', 'glass', 'juice', 'literally', 'beg', 'drink', 'water', 'etc', 'staff', 'rude', 'treated', 'u', 'like', 'trash', 'compare', 'emirate', 'would', 'give', 'emirate', '10', '10', 'british', 'airway', '2', '10', 'child', 'friendly', 'never', 'travel']",1,Positive
458,"['overall', 'say', 'really', 'pleased', 'service', 'ba', 'provided', 'given', 'circumstance', 'must', 'particularly', 'challenging', 'airline', 'call', 'ba', 'time', 'regarding', 'outbound', 'return', 'flight', 'would', 'rate', 'customer', 'service', '10', '10', 'everyone', 'talked', 'extremely', 'friendly', 'helpful', 'one', 'employee', 'even', 'tried', 'help', 'figure', 'recently', 'updated', 'arrival', 'regulation', 'italian', 'website', 'listened', 'rant', 'constantly', 'changing', 'restriction', 'quarantine', 'refunded', 'promptly', 'part', 'flight', 'cancelled', 'able', 'change', 'return', 'flight', 'completely', 'different', 'route', 'date', 'minimal', 'charge', 'really', 'shown', 'flexibility', 'needed', 'travelling', '2020', 'flight', 'fine', 'appreciate', 'food', 'drink', 'option', 'currently', 'bit', 'limited', 'given', 'everyone', 'wear', 'mask', 'much', 'possible', 'rather', 'sipping', 'tea', 'one', 'thing', 'mean', 'constructive', 'criticism', 'though', 'think', 'ba', 'could', 'improve', 'little', 'exchange', 'destination', 'airport', 'arrival', 'sheet', 'italy', 'given', 'flight', 'outdated', 'ground', 'staff', 'heathrow', 'charge', 'boarding', 'procedure', 'even', 'know', 'swab', 'test', 'mandatory', 'arrival', 'italy', 'asked', 'whether', 'knew', 'detail', 'expect', 'venice', 'fine', 'first', 'day', 'yet', 'another', 'update', 'rule', 'place', '4', 'day', 'day', 'travelled', 'overall', 'experience', 'ba', 'positive', 'though', 'happy', 'spend', 'little', 'flight', 'would', 'cheaper', 'airline', 'great', 'customer', 'service', 'received']",1,Positive
459,"['extremely', 'pleased', 'british', 'airway', 'refunded', 'ticket', 'munich', 'london', 'city', 'munich', 'within', '2', 'working', 'day', 'friendly', 'professional', 'manner', 'difference', 'british', 'airway', 'lufthansa', 'night', 'day', 'friendly', 'professional', 'prompt', '3', 'adjective', 'describe', 'ba', 'lufthansa', 'best', 'summed', 'arrogant', 'impossible', 'contact', 'ignorant', 'well', 'done', 'best', 'wish', 'british', 'airway']",1,Positive
460,"['boarding', 'checkin', 'formality', 'nice', 'check', 'help', 'desk', 'helpful', 'supportive', 'everything', 'nice', 'except', 'food', 'vegan', 'food', 'availability', 'vegetarian', 'passenger', 'pre', 'ordered', 'flight', '10', 'hour', 'journey', 'london', 'bangalore', 'hungry']",1,Positive
461,"['always', 'great', 'flight', 'british', 'airway', 'time', 'experience', 'absolutely', 'amazing', '100th', 'flight', 'decided', 'celebrate', 'club', 'europe', 'turned', 'perfect', 'decision', 'steward', 'working', 'club', 'made', 'feel', 'special', 'delivered', 'professional', 'personalised', 'service', 'kind', 'chatty', 'although', 'cabin', 'crew', 'best', 'part', 'flight', 'feature', 'let', 'either', 'efficient', 'business', 'class', 'check', 'warsaw', 'cosy', 'executive', 'lounge', 'preludium', 'attentive', 'helpful', 'staff', 'well', 'organised', 'boarding', 'although', 'priority', 'club', 'europe', 'corona', 'aircraft', 'fresh', 'clean', 'seat', 'comfortable', 'enough', 'legroom', 'adjustable', 'headrest', 'power', 'port', 'board', 'service', 'different', 'corona', 'time', 'still', 'good', 'tasty', 'lunch', 'box', 'co', 'fresh', 'chicken', 'sandwich', 'oriental', 'vegetable', 'salad', 'amazing', 'chocolate', 'mousse', 'choice', 'drink', 'wide', 'including', 'good', 'quality', 'champagne', 'nicolas', 'feuillatte', 'perfect', 'flight', 'experience', 'british', 'airway', 'everything', 'expected', 'flight', 'fulfilled', 'one', 'thing', 'complain', 'baggage', 'handling', 'heathrow', 'waited', 'around', '50', 'min', 'luggage', 'also', 'delivered', 'irrespecutful', 'club', 'europe', 'priority']",1,Positive
462,"['flight', 'santorini', 'lhr', '8', '10am', 'flight', 'full', 'check', 'luggage', 'arrived', 'airport', '7', '00am', 'queue', 'check', 'incredibly', 'long', 'desk', 'closed', 'took', 'u', '40', 'minute', 'arrive', 'desk', 'arrived', 'told', 'check', 'closed', '7', '25am', 'missed', 'flight', 'british', 'airway', 'staff', 'offer', 'u', 'jump', 'queue', 'anytime', 'lady', 'desk', 'booked', 'u', 'flight', 'athens', 'instead', 'telling', 'u', 'cost', 'reach', 'santorini', 'would', 'reimbursed', 'book', 'two', 'ticket', 'worth', '200', 'flight', 'santorini', 'day', 'received', 'response', 'customer', 'relation', 'service', 'telling', 'u', 'would', 'get', 'nothing']",0,Negative
